Time,Device ID,WCenter Lat,WCenter Lon,WCenter Alt,SSID,MAC,Ferquency,Signal
"",Device ID: LMY47V
Fri Dec 01 11:10:00 IST 2017,,34.81063066,32.16874453,28.0,klaiman,cc:b2:55:e8:4c:e6,model=SM-G950F_device=dreamlte,-88
Fri Dec 01 11:10:00 IST 2017,,34.811185,32.16871788,29.0,maya,00:78:9e:fa:b2:d0,model=Lenovo,-91
Fri Dec 01 11:10:00 IST 2017,,34.81168165,32.16879785,32.0,salon,90:8d:78:b6:28:f6,PB2-690Y_device=PB2PRO,-62
Fri Dec 01 11:10:00 IST 2017,,34.8121285943714,32.17000964010358,32.13853079075498,DIR-825-4f83,c0:ff:d4:7b:82:30,model=Lenovo,-95
Fri Dec 01 11:10:00 IST 2017,,34.8121884,32.16968439,31.0,DIRECT-75-HP,e0:ce:c3:8c:c1:94,PB2-690Y_device=PB2PRO,-93
Fri Dec 01 11:10:00 IST 2017,,34.812604630186485,32.170673816282374,33.00980472385518,DeskJet,00:0b:6c:4d:1b:3f,model=Lenovo,-91
Fri Dec 01 11:10:00 IST 2017,,34.81248459,32.17035702,32.0,4670,d8:fb:5e:17:62:f5,PB2-690Y_device=PB2PRO,-80
Fri Dec 01 11:11:00 IST 2017,,34.812604630186485,32.170673816282374,33.00980472385518,series,00:0b:6c:4d:1b:3f,model=Lenovo,-73
Fri Dec 01 11:11:00 IST 2017,,34.8128554262013,32.17143645030123,38.58572276052996,UFI_UF230_B3F,14:cc:20:76:b8:2a,PB2-690Y_device=PB2PRO,-72
Fri Dec 01 11:11:00 IST 2017,,34.81290645651568,32.17151950533051,36.1876526341848,HOTBOX-2017,c0:ac:54:f5:7d:bd,model=SM-G950F_device=dreamlte,-72
Fri Dec 01 11:11:00 IST 2017,,34.812704035,32.170888525,41.0,HOTBOX-2017,00:1c:10:09:4f:bc,model=SM-G950F_device=dreamlte,-84
Fri Dec 01 11:11:00 IST 2017,,34.812604630186485,32.170673816282374,33.00980472385518,DIR-825-4f83,00:0b:6c:4d:1b:3f,model=Lenovo,-87
Fri Dec 01 11:11:00 IST 2017,,34.81295222550321,32.17178432683929,30.622317270252754,DIR-825-4f83,00:12:2a:e1:6c:4c,PB2-690Y_device=PB2PRO,-87
Fri Dec 01 11:11:00 IST 2017,,34.813693684730715,32.17235659526282,37.75858536848347,ELDAD,b0:b2:8f:01:ad:fe,model=SM-G950F_device=dreamlte,-88
Fri Dec 01 11:11:00 IST 2017,,34.813693684730715,32.17235659526282,37.75858536848347,HOTBOX-1A14,b0:b2:8f:01:ad:fe,model=Lenovo,-74
